participant;condition;cb;date;exp_name;frame_rate;training_vts;enable_ib;trial_nr;block_nr;stim;action;premature;response;correct_resp;correct;task_sel;rt;fb_delay;fb_delay_index;ib_estimation;ib_rt;ib_start
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;0;1;triangle_right;9;0;?;NA;9;-1;-1;0.6;0;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;1;1;triangle_right;9;0;?;NA;9;-1;-1;0.9;1;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;2;1;square_right;8;1;d;NA;-1;-1;0.24898680002661422;0.9;2;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;3;1;circle_right;8;1;lalt;NA;-1;-1;0.41270129999611527;0.6;3;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;4;1;square_right;9;0;?;NA;9;-1;-1;0.6;4;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;5;1;triangle_middle;8;1;k;NA;-1;-1;0.40820379997603595;0.3;5;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;6;1;square_left;9;0;?;NA;9;-1;-1;0.9;6;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;7;1;square_middle;9;0;?;NA;9;-1;-1;0.3;7;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;0;8;1;square_right;1;0;lalt;lalt;1;1;2.24445250001736;0.3;8;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;0;2;triangle_right;8;1;lalt;NA;-1;-1;1.2320293000084348;0.6;0;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;1;2;triangle_right;8;1;lalt;NA;-1;-1;0.29180289997020736;0.9;1;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;2;2;square_right;1;0;lalt;lalt;1;1;1.8254998000338674;0.9;2;2;5.817;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;3;2;circle_right;1;0;lalt;lalt;1;1;2.098185900016688;0.6;3;8;1.929;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;4;2;square_right;8;1;ralt;NA;-1;-1;1.1638154999818653;0.6;4;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;5;2;triangle_middle;8;1;ralt;NA;-1;-1;0.47052370000164956;0.3;5;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;6;2;square_left;1;0;w;w;1;1;1.7524902999866754;0.9;6;6;1.233;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;7;2;square_middle;8;1;d;NA;-1;-1;0.9746329000336118;0.3;7;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;8;2;square_right;8;1;lalt;NA;-1;-1;0.3156815000111237;0.3;8;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;0;3;triangle_right;8;1;d;NA;-1;-1;0.282294400036335;0.6;0;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;1;3;triangle_right;8;1;d;NA;-1;-1;0.37867799995001405;0.9;1;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;2;3;square_right;1;0;d;lalt;0;1;1.7622675000457093;0.9;2;3;0.826;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;3;3;circle_right;1;0;w;lalt;0;1;1.8124343999661505;0.6;3;8;0.299;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;4;3;square_right;1;0;k;k;1;2;1.8165363000007346;0.6;4;2;0.453;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;1;1;5;3;triangle_middle;1;0;d;d;1;1;1.887778399977833;0.3;5;6;0.353;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;0;1;triangle_right;8;1;k;NA;-1;-1;0.7831597999902442;0.6;0;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;1;1;triangle_right;8;1;ralt;NA;-1;-1;0.3010206000180915;0.9;1;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;2;1;square_right;8;1;lalt;NA;-1;-1;0.31749379995744675;0.9;2;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;3;1;circle_right;1;0;lalt;lalt;1;1;1.876386099960655;0.6;3;5;0.227;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;4;1;square_right;1;0;lalt;lalt;1;1;2.132630999898538;0.6;4;8;0.591;7
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;5;1;triangle_middle;1;0;d;d;1;1;1.7228869999526069;0.3;5;3;0.456;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;6;1;square_left;1;0;w;w;1;1;1.7138957000570372;0.9;6;6;0.367;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;7;1;square_middle;8;1;d;NA;-1;-1;0.659485699958168;0.3;7;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;8;1;square_right;8;1;lalt;NA;-1;-1;0.5116576000582427;0.3;8;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;9;1;circle_middle;8;1;d;NA;-1;-1;0.2804773000534624;0.6;9;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;10;1;triangle_left;8;1;w;NA;-1;-1;0.4928475999040529;0.6;10;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;11;1;circle_right;8;1;lalt;NA;-1;-1;0.4266001000069082;0.6;11;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;12;1;square_right;8;1;lalt;NA;-1;-1;0.8001501000253484;0.9;12;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;13;1;square_left;8;1;w;NA;-1;-1;1.0077606999548152;0.9;13;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;14;1;triangle_right;1;0;lalt;lalt;1;1;1.7249781000427902;0.3;14;6;0.977;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;15;1;square_middle;1;0;d;d;1;1;1.7464282000437379;0.9;15;9;0.696;7
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;16;1;square_middle;1;0;d;d;1;1;1.7293380999471992;0.3;16;2;0.443;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;17;1;triangle_left;1;0;w;w;1;1;1.768518800032325;0.3;17;3;1.738;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;18;1;square_left;1;0;w;w;1;1;1.7728941000532359;0.3;18;6;0.355;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;19;1;circle_middle;1;0;d;d;1;1;1.7385950000025332;0.9;19;2;0.428;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;20;1;triangle_right;1;0;k;ralt;0;2;1.7582157999277115;0.6;20;2;0.266;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;21;1;circle_middle;1;0;d;d;1;1;1.736888000043109;0.9;21;7;0.45;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;22;1;circle_right;8;1;lalt;NA;-1;-1;0.952326099970378;0.6;22;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;23;1;circle_right;8;1;d;NA;-1;-1;0.3772411000682041;0.3;23;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;24;1;triangle_right;1;0;lalt;lalt;1;1;1.9174991000909358;0.6;24;8;0.263;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;25;1;triangle_middle;1;0;d;d;1;1;1.7443947000429034;0.3;25;5;1.713;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;26;1;triangle_middle;1;0;d;d;1;1;1.7250093000475317;0.9;26;3;0.127;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;27;1;triangle_right;1;0;lalt;lalt;1;1;1.7261525000212714;0.3;27;5;1.25;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;28;1;triangle_middle;1;0;d;d;1;1;1.8567765000043437;0.9;28;6;0.417;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;29;1;circle_middle;1;0;d;d;1;1;3.3636147000361234;0.3;29;4;0.621;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;30;1;square_right;1;0;d;lalt;0;1;1.8116837999550626;0.6;30;7;3.045;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;31;1;circle_middle;1;0;lalt;d;0;1;1.808846400002949;0.9;31;3;1.065;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;32;1;triangle_left;8;1;w;NA;-1;-1;1.426795699982904;0.6;32;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;33;1;triangle_left;8;1;w;NA;-1;-1;0.2886612999718636;0.3;33;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;34;1;square_right;1;0;lalt;lalt;1;1;1.7760656999889761;0.6;34;4;0.947;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;35;1;circle_left;1;0;w;w;1;1;1.9174340000608936;0.9;35;7;0.967;7
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;36;1;circle_middle;8;1;d;NA;-1;-1;0.7129978999728337;0.9;36;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;37;1;triangle_middle;1;0;d;d;1;1;1.7405103000346571;0.3;37;6;0.363;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;38;1;square_right;1;0;lalt;lalt;1;1;1.7358741000061855;0.9;38;7;0.221;7
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;39;1;circle_left;1;0;w;w;1;1;2.360436800052412;0.3;39;2;0.261;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;40;1;circle_middle;1;0;d;d;1;1;2.6846642000600696;0.6;40;5;0.285;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;41;1;square_right;1;0;lalt;lalt;1;1;2.952764199930243;0.6;41;8;0.387;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;42;1;square_right;8;1;lalt;NA;-1;-1;1.0605228999629617;0.3;42;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;43;1;circle_right;8;1;lalt;NA;-1;-1;0.27094929991289973;0.9;43;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;44;1;circle_right;8;1;lalt;NA;-1;-1;0.5582030999939889;0.6;44;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;45;1;circle_right;9;0;?;NA;9;-1;-1;0.9;45;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;46;1;square_middle;1;0;d;d;1;1;1.7444122000597417;0.6;46;8;0.591;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;47;1;circle_middle;1;0;d;d;1;1;1.7606163999298587;0.9;47;3;1.804;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;48;1;triangle_middle;1;0;d;d;1;1;2.224998899968341;0.6;48;6;0.403;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;49;1;triangle_left;1;0;w;w;1;1;2.0088941000867635;0.3;49;8;0.169;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;50;1;triangle_right;1;0;lalt;lalt;1;1;2.2220240000169724;0.6;50;5;0.371;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;51;1;circle_right;1;0;lalt;lalt;1;1;1.6487953999312595;0.9;51;2;1.357;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;52;1;triangle_right;8;1;lalt;NA;-1;-1;0.7072790999663994;0.3;52;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;53;1;triangle_right;1;0;lalt;lalt;1;1;1.7253061999799684;0.3;53;2;0.35;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;54;1;circle_left;1;0;d;w;0;1;2.5141710999887437;0.9;54;6;0.424;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;55;1;circle_right;1;0;lalt;lalt;1;1;2.9855405000271276;0.3;55;9;0.449;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;56;1;circle_middle;1;0;d;d;1;1;2.524039899930358;0.6;56;5;1.691;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;57;1;triangle_middle;1;0;d;d;1;1;1.964252999983728;0.9;57;6;0.362;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;58;1;circle_middle;1;0;d;d;1;1;2.130154400016181;0.6;58;6;0.159;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;59;1;circle_left;1;0;w;w;1;1;2.273507499950938;0.6;59;4;2.311;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;60;1;circle_middle;8;1;d;NA;-1;-1;0.5680944999912754;0.3;60;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;61;1;square_right;8;1;lalt;NA;-1;-1;0.9457811999600381;0.9;61;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;62;1;triangle_right;1;0;lalt;lalt;1;1;1.703772300039418;0.3;62;5;0.372;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;63;1;circle_right;1;0;lalt;lalt;1;1;4.064266099943779;0.6;63;8;0.229;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;64;1;triangle_left;1;0;w;w;1;1;1.7759697999572381;0.9;64;4;0.399;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;65;1;triangle_middle;1;0;d;d;1;1;1.7139345000032336;0.9;65;5;0.231;5
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;66;1;square_right;1;0;lalt;lalt;1;1;3.1746105999918655;0.3;66;4;0.485;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;67;1;square_right;1;0;lalt;lalt;1;1;2.0429210000438616;0.6;67;2;0.294;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;68;1;triangle_left;1;0;w;w;1;1;2.1885571000166237;0.9;68;6;0.133;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;69;1;triangle_middle;1;0;lalt;d;0;1;2.1215050999308005;0.3;69;6;0.604;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;70;1;square_left;1;0;w;w;1;1;1.6255589999491349;0.6;70;6;0.434;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;71;1;circle_left;8;1;w;NA;-1;-1;0.8701053999830037;0.3;71;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;0;2;triangle_right;8;1;lalt;NA;-1;-1;0.7272675998974591;0.6;0;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;1;2;triangle_right;8;1;lalt;NA;-1;-1;0.5778040000004694;0.9;1;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;2;2;square_right;8;1;lalt;NA;-1;-1;1.008894499973394;0.9;2;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;3;2;circle_right;1;0;lalt;lalt;1;1;1.7381258000386879;0.6;3;6;0.639;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;4;2;square_right;1;0;lalt;lalt;1;1;1.7073698999593034;0.6;4;4;1.088;2
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;5;2;triangle_middle;8;1;d;NA;-1;-1;1.390444300021045;0.3;5;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;6;2;square_left;8;1;w;NA;-1;-1;1.1380044999532402;0.9;6;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;7;2;square_middle;1;0;d;d;1;1;1.759389500017278;0.3;7;6;0.708;7
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;8;2;square_right;1;0;lalt;lalt;1;1;1.8098521999781951;0.3;8;4;1.717;3
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;9;2;circle_middle;1;0;d;d;1;1;1.7289381999289617;0.6;9;5;0.964;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;10;2;triangle_left;1;0;w;w;1;1;1.717035899986513;0.6;10;4;1.11;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;11;2;circle_right;8;1;k;NA;-1;-1;1.3623780000489205;0.6;11;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;12;2;square_right;8;1;d;NA;-1;-1;0.7849758999655023;0.9;12;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;13;2;square_left;8;1;lalt;NA;-1;-1;0.6358937000622973;0.9;13;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;14;2;triangle_right;1;0;lalt;lalt;1;1;1.69553879997693;0.3;14;6;0.949;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;15;2;square_middle;1;0;d;d;1;1;1.8585688000312075;0.9;15;5;0.753;6
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;16;2;square_middle;1;0;d;d;1;1;1.7235466999700293;0.3;16;5;1.101;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;17;2;triangle_left;1;0;w;w;1;1;1.7058724000817165;0.3;17;4;3.506;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;18;2;square_left;1;0;w;w;1;1;2.448513300041668;0.3;18;4;1.241;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;19;2;circle_middle;1;0;d;d;1;1;2.1595034000929445;0.9;19;4;0.486;4
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;20;2;triangle_right;8;1;lalt;NA;-1;-1;1.4420725998934358;0.6;20;-1;-1;-1
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;21;2;circle_middle;1;0;lalt;d;0;1;1.8764615999534726;0.9;21;5;1.034;8
1012;0;1;2023-11-21_17h30.14.289;BHT_VTS;59.988974012455664;0;1;22;2;circle_right;1;0;lalt;lalt;1;1;1.7556488999398425;0.6;22;5;1.946;7
